Sujet	Bloc	Stim	Hits	FA	Miss	RC	RT	Diss	m_ppo	m_td	m_iti	t_pi	t_ra	t_td	m_density	Uncertainty
19	2	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1731.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
19	2	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
19	2	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
19	2	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
19	2	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
19	2	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
19	2	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
19	2	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	3809.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2831.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	6828.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	7096.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	7018.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2690.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1854.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
19	2	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
19	2	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
19	2	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
19	2	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
19	2	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4202.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4036.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	4887.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1884.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	2066.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1905.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
19	2	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
19	3	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
19	3	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
19	3	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
19	3	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2905.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	5887.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	1846.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	3030.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1886.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2881.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	5873.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
19	3	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
19	3	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
19	3	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
19	3	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
19	3	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2835.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1870.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2793.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2953.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	3824.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1894.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	2890.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1577.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
19	3	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
19	3	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
19	3	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
19	3	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
19	3	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2854.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2965.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	3838.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2563.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	7981.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	7266.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1867.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2872.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	1	0	0	0	5846.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
19	3	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
19	3	mask_ppo_96_iti_03_td_002	0	1	0	0	6007.0		96.0	0.02	300.0				34.0	508.0
19	3	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
19	3	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
19	3	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	1875.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	2893.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	4787.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	4916.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1835.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1879.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1585.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1852.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
19	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
19	4	mask_ppo_128_iti_03_td_002	0	1	0	0	3302.0		128.0	0.02	300.0				46.0	678.0
19	4	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
19	4	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
19	4	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	8030.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	3717.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	7909.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	4687.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1563.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2868.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	1923.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	1945.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
19	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
19	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
19	4	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
19	4	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
19	4	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2843.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1918.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2131.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2146.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2069.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	3586.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1606.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1616.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
19	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
19	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
19	4	mask_ppo_64_iti_07_td_002	0	1	0	0	9212.0		64.0	0.02	700.0				20.0	409.0
19	4	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
19	4	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	1907.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2902.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	3579.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2688.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	6171.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	4968.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2228.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	2125.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
19	4	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
19	4	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
19	4	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
19	4	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
19	4	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3876.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3832.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	1856.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2373.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1730.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1803.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1629.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1567.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
19	4	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
19	5	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
19	5	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
19	5	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
19	5	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
19	5	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	5054.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	5020.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	5021.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	5037.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1738.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	2836.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2657.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2922.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
19	5	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
19	5	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
19	5	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
19	5	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
19	5	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2647.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2745.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1995.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1901.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2936.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2645.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1417.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
19	5	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1094.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
